x,y,z,dt
4.951,8.695,5.477,10
4.376,9.816,5.257,10
2.097,10.084,5.171,10
0.344,7.699,5.774,9
1.752,5.334,6.426,10
2.643,3.026,7.019,10
2.825,1.312,5.65,10
2.901,0.229,4.108,10
2.997,-1.024,2.978,9
3.141,-2.624,2.164,10
3.706,-5.066,1.57,10
4.367,-8.753,0.842,10
5.612,-12.507,-0.66,9
4.817,9.203,-14.03,10
-2.154,8.331,4.75,10
-11.769,18.751,10.247,10
-7.939,-12.536,11.75,9
-4.108,-1.704,-15.677,10
0.67,0.814,-13.685,10
10.975,-4.165,-18.262,10
15.648,-13.311,12.785,9
12.995,-20.226,3.418,10
12.995,-20.226,-14.566,10
8.37,18.684,-14.566,10
6.416,-17.506,11.769,10
6.358,-9.394,2.422,9
7.316,-9.835,4.855,10
8.14,-14.164,0.986,10
9.797,-19.804,0.718,10
10.285,16.606,3.007,9
8.322,14.681,2.853,10
2.48,11.75,-0.823,10
-6.962,4.079,-5.774,10
-11.07,4.788,-2.7,9
-13.905,10.093,-3.495,10
-13.522,15.476,-6.675,10
-8.676,-17.851,-9.902,10
-0.641,-12.038,-11.204,9
3.323,-9.021,-10.055,10
4.836,-7.153,-6.464,10
4.922,-5.391,-2.7,10
3.38,-3.715,-0.545,9
2.308,-1.388,-0.66,10
-0.43,-1.158,-2.145,10
-3.639,-0.43,-3.485,10
-5.43,0.105,-4.146,10
-6.129,-0.842,-4.376,9
-5.181,-1.934,-3.332,10
-3.687,-3.495,-1.072,10
-3.055,-4.146,0.402,10
-3.007,-4.501,0.651,9
-3.303,-4.386,0.727,10
-3.457,-2.94,1.522,10
-3.141,-1.005,2.068,10
-2.585,1.436,1.158,9
-1.771,3.514,-1.312,10
-0.229,2.997,-4.194,10
0.172,-0.612,0.019,10
0.057,-3.754,4.577,10
1.015,-5.784,7.565,9
3.399,-8.954,8.418,10
7.824,-14.087,5.066,10
13.005,17.784,-7.584,10
11.434,12.354,-14.097,9
10.036,13.043,-12.047,10
10.898,15.591,-8.858,10
11.013,15.744,-6.234,10
8.255,6.55,-5.631,9
2.087,2.595,0.881,10
-1.656,2.595,0.679,10
-0.526,5.458,-0.938,10
-0.814,16.117,-4.376,10
-0.565,-16.251,-7.307,9
-0.526,-11.166,-9.471,10
