x,y,z,dt
-2.049,-5.295,0.603,10
-2.164,-4.606,-0.277,9
-1.101,-3.926,-0.785,10
0.938,-3.744,-1.168,10
2.94,-4.232,-1.589,10
4.568,-5.64,-2.154,9
6.052,-8.465,-3.591,10
8.37,-12.411,-7.91,10
11.492,-15.38,-17.927,10
12.756,-16.385,-14.422,9
11.185,-15.945,-4.74,10
9.117,-13.637,0.0,10
7.144,-10.812,1.11,10
4.587,-6.55,-0.019,9
2.135,-2.959,-2.039,10
0.708,-0.727,-2.346,10
1.628,-0.632,0.881,10
3.964,-3.15,6.023,10
7.153,-7.508,2.681,9
14.432,-13.857,-7.565,10
12.67,-12.641,9.27,10
9.241,-12.162,15.102,10
7.163,-12.095,10.496,9
7.709,-9.414,-6.445,10
6.148,-7.479,-4.855,10
4.261,-7.939,3.064,10
3.16,-9.021,4.261,9
2.71,-9.691,2.202,10
3.131,-10.218,0.277,10
4.213,-10.697,-0.632,10
5.851,-10.793,-0.086,10
7.642,-9.969,0.478,9
8.159,-8.743,0.478,10
7.862,-7.364,0.296,10
7.029,-5.966,-0.21,10
5.995,-4.807,-0.593,9
4.951,-4.118,-0.881,10
4.175,-3.84,-0.995,10
3.734,-3.792,-1.197,10
3.715,-4.328,-1.302,10
4.003,-5.228,-1.685,9
4.683,-6.071,-2.691,10
5.736,-6.646,-3.744,10
6.272,-6.895,-3.61,10
5.64,-7.546,-1.034,9
5.152,-8.159,1.015,10
4.577,-7.192,0.44,10
3.361,-5.487,-0.9,10
2.26,-4.74,-2.097,9
1.953,-5.085,-1.838,10
2.738,-6.224,-0.478,10
3.734,-6.703,-0.258,10
4.778,-6.636,-0.842,9
6.272,-6.502,-2.097,10
7.412,-6.205,-3.284,10
7.393,-5.966,-2.576,10
6.856,-6.244,-1.513,9
6.856,-6.244,-1.513,10
6.253,-6.828,-1.867,10
5.497,-7.517,-3.208,10
4.97,-8.255,-3.6,9
4.625,-8.925,-3.6,10
4.098,-9.557,-4.213,10
3.572,-9.902,-4.06,10
3.112,-10.026,-2.537,10
2.959,-9.864,-0.718,9
2.643,-9.71,0.948,10
2.489,-9.27,2.279,10
2.681,-8.638,2.537,10
3.313,-7.747,1.005,9
5.324,-6.406,-0.679,10
8.504,-5.592,-1.35,10
12.325,-6.301,-1.656,10
16.251,-8.236,-2.26,9
17.956,-11.319,-2.92,10
15.935,-15.14,-3.888,10
11.568,-16.912,-5.085,10
7.115,-14.7,-5.152,9
4.242,-9.844,-4.769,10
2.777,-4.884,-3.754,10
1.896,-0.718,-3.16,10
1.283,1.857,-3.189,10
0.383,2.624,-3.15,9
-0.316,2.327,-3.026,10
-0.603,1.034,-2.442,10
-0.766,-1.158,-1.493,10
-1.206,-3.61,-0.976,9
-1.493,-6.119,-0.842,10
-0.459,-8.973,0.507,10
2.24,-13.254,3.38,10
5.918,-18.282,4.165,9
10.333,20.312,0.172,10
13.493,-17.717,-4.826,10
12.641,-9.844,-6.847,10
9.883,-3.409,-7.383,10
7.517,0.421,-6.56,9
5.87,2.145,-4.089,10
3.878,2.595,-0.976,10
1.398,0.718,3.974,10
-0.22,-0.507,7.374,9
-4.146,0.095,6.54,10
-9.327,-3.131,-2.499,10
-9.193,-10.189,-18.368,10
-1.857,-14.307,-10.965,9
4.75,-14.709,5.046,10
8.015,-15.677,11.377,10
9.691,-16.644,11.358,10
14.7,-18.234,-12.382,9
